EXPIRES AT           GROUP     SIZE  PATH
2023-03-19 12:41:48  ek9       1.3M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/36/plt/Turb_hdf5_plt_cnt_0214
2023-03-19 12:41:51  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0584
2023-03-19 12:41:52  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0105
2023-03-19 12:41:52  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0040
2023-03-19 12:41:52  ek9       8.0K  /scratch/ek9/nk7952/tmp/tmp792tlz32/tex.cache/eaeb0cad1422cb0524538c99f2dcbe9b.png
2023-03-19 12:41:56  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp2hs_pima/tex.cache/9ef0c56f8e7dcd0b27f1bd415bf41fa9.png
2023-03-19 12:41:57  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0619
2023-03-19 12:42:02  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpw1744o5b/tex.cache/381f21faa35b8d51e99abd9ce25c4afa.png
2023-03-19 12:42:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/755127ee47789b43e686b0667e6021b1.tex
2023-03-19 12:42:07  ek9       1.3M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0154
2023-03-19 12:42:09  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/288/spect/vis_folder/spectra=0283.png
2023-03-19 12:42:09  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0385
2023-03-19 12:42:10  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0958
2023-03-19 12:42:11  ek9       8.0K  /scratch/ek9/nk7952/.vscode-server/bin/6261075646f055b99068d3688932416f2346dd3b/node_modules/iconv-lite/lib/index.js
2023-03-19 12:42:12  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0103
2023-03-19 12:42:14  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/72/spect/Turb_hdf5_plt_cnt_0083_spect_mags.dat
2023-03-19 12:42:18  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0100
2023-03-19 12:42:20  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/288/spect/vis_folder/spectra=0071.png
2023-03-19 12:42:20  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/36/plt/Turb_hdf5_plt_cnt_0854
2023-03-19 12:42:27  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/144/spect/Turb_hdf5_plt_cnt_0109_spect_vels.dat
2023-03-19 12:42:27  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6pb8utn9/tex.cache/573e31864a7f6af5a5b752f72a6d10ae.tex
2023-03-19 12:42:28  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpeixp5e4b/tex.cache/34f9e8b6fd0c777332c413f15386322f.dvi
2023-03-19 12:42:28  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0247_spect_vels.dat
2023-03-19 12:42:31  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0894
2023-03-19 12:42:32  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp44zk4p8q/tex.cache/5557a8410ce7cf0fd24358d9078e31b4.dvi
2023-03-19 12:42:32  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpeixp5e4b/tex.cache/7f654a563bed27ad5f2a1b953fde2bd1.tex
2023-03-19 12:42:33  ek9      16.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/36/spect/Turb_hdf5_plt_cnt_0834_spect_vels.dat
2023-03-19 12:42:34  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0862
2023-03-19 12:42:37  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0203
2023-03-19 12:42:40  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/5235c6bb189b60b01b1f49062f4ffa42384f8c91/node_modules/node-gyp/gyp/pylib/gyp/MSVSToolFile.py
2023-03-19 12:42:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpubmry7gz/tex.cache/292830f33ec32948dd7ba8e0f1e7b213.tex
2023-03-19 12:42:44  ek9       8.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0265_spect_mags.dat
2023-03-19 12:42:46  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpui5_411c/tex.cache/377f4685d0790e3103ac0a2a747a274a.dvi
2023-03-19 12:42:46  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp436j969x/tex.cache/dd15750d347adc29bfb02c63d806ceb5.png
2023-03-19 12:42:48  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpz86200n0/tex.cache/a3fa08e28409d8ec60978a6746bec514.dvi
2023-03-19 12:42:54  ek9      28.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0013_spect_vels.dat
2023-03-19 12:42:56  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/288/spect/Turb_hdf5_plt_cnt_0080_spect_vels.dat
2023-03-19 12:43:02  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0118
2023-03-19 12:43:03  ek9      52.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/144/spect/Turb_hdf5_plt_cnt_0001_spect_vels.dat
2023-03-19 12:43:03  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0195
2023-03-19 12:43:07  ek9      10.0M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0432
2023-03-19 12:43:11  ek9     112.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/288/spect/vis_folder/spectra=0255.png
2023-03-19 12:43:14  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0545
2023-03-19 12:43:14  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpun9lnmef/tex.cache/7b17152d39046d45548702722620b44a.tex
2023-03-19 12:43:16  ek9       1.3M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/36/plt/Turb_hdf5_plt_cnt_0383
2023-03-19 12:43:17  ek9      79.8M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0228
2023-03-19 12:43:18  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0234_spect_mags.dat
2023-03-19 12:43:21  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp3in1q9ok/tex.cache/ab9d1a85b1a50137f27c6b3dc8b3baeb.tex
2023-03-19 12:43:26  ek9       1.3M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0369
2023-03-19 12:43:27  ek9     204.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0133
2023-03-19 12:43:33  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/144/plt/Turb_hdf5_plt_cnt_0077
2023-03-19 12:43:33  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0160
2023-03-19 12:43:36  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0670
2023-03-19 12:43:38  ek9     638.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/288/plt/Turb_hdf5_plt_cnt_0261
2023-03-19 12:43:40  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0791
2023-03-19 12:43:42  ek9     196.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/576/spect/Turb_hdf5_plt_cnt_0033_spect_vels.dat
2023-03-19 12:43:44  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/36/plt/Turb_hdf5_plt_cnt_0089
2023-03-19 12:43:44  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpm495w6rz/tex.cache/800d26cb156d48deb9687b42521b4ddf.dvi
2023-03-19 12:43:45  ek9      10.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/plt/Turb_hdf5_plt_cnt_0057
2023-03-19 12:43:51  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/18/plt/Turb_hdf5_plt_cnt_0368
2023-03-19 12:43:54  ek9      52.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0055_spect_vels.dat
2023-03-19 12:43:56  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0828
2023-03-19 12:43:57  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp2la4tk9b/tex.cache/2318618c876431733923d750caab93ea.png
2023-03-19 12:43:58  ek9      16.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/36/spect/Turb_hdf5_plt_cnt_0065_spect_vels.dat
2023-03-19 12:44:03  ek9      28.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0463_spect_mags.dat
2023-03-19 12:44:05  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpeixp5e4b/tex.cache/d7fddc9b52aaf22a8c78d704083bc6bb.dvi
2023-03-19 12:44:06  ek9       1.3M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0208
2023-03-19 12:44:06  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpihy22eab/tex.cache/7afb464bf6e50db13a30c02dbd746c6c.dvi
2023-03-19 12:44:07  ek9       5.0G  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/576/plt/Turb_hdf5_plt_cnt_0230
2023-03-19 12:44:17  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0370
2023-03-19 12:44:20  ek9     104.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/288/spect/vis_folder/spectra=0458.png
2023-03-19 12:44:21  ek9      28.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0566_spect_mags.dat
2023-03-19 12:44:23  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/288/plt/Turb_hdf5_plt_cnt_0278
2023-03-19 12:44:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd3fwkfby/tex.cache/6d07804363b43432c1b9a7a5e714b108.tex
2023-03-19 12:44:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpib4qn6uj/tex.cache/ec6a4ad98c9e425fc1541bde28449c5b.png
2023-03-19 12:44:26  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/extensions/cschlosser.doxdocgen-1.4.0/node_modules/moment/src/locale/tl-ph.js
2023-03-19 12:44:28  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0657
2023-03-19 12:44:29  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0292
2023-03-19 12:44:31  ek9     204.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0268
2023-03-19 12:44:37  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0904
2023-03-19 12:44:38  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd1cbny0l/tex.cache/ecc2e8477d7d93d9ad8573bb72378312.dvi
2023-03-19 12:44:40  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/18/plt/Turb_hdf5_plt_cnt_0391
2023-03-19 12:44:47  ek9     638.0M  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/288/plt/Turb_hdf5_plt_cnt_0742
2023-03-19 12:44:48  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0107_spect_mags.dat
2023-03-19 12:44:48  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmprpn0mu2k/tex.cache/a33606d57b43b76e6612c8c94f34564b.tex
2023-03-19 12:44:49  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0737
2023-03-19 12:44:55  ek9      28.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/72/spect/Turb_hdf5_plt_cnt_0026_spect_mags.dat
2023-03-19 12:45:00  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp9ubehq9p/tex.cache/ad80189ea561e4be36618c6b38516edd.dvi
2023-03-19 12:45:01  ek9     638.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/288/plt/Turb_hdf5_plt_cnt_0361
2023-03-19 12:45:01  ek9       8.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/18/spect/Turb_hdf5_plt_cnt_0484_spect_vels.dat
2023-03-19 12:45:02  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpgnv_2qt1/tex.cache/6b7caee272c191180fb0d1236a9fdec3.png
2023-03-19 12:45:04  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp6qyznrgz/tex.cache/6f5a1829ef8328dba9576626c19c3dc3.dvi
2023-03-19 12:45:17  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpsmig9y56/tex.cache/23e7551f3a3c389c39e599070643a182.dvi
2023-03-19 12:45:19  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp792tlz32/tex.cache/b91e69d0400853509a97f76a6645c0f5.dvi
2023-03-19 12:45:19  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0265
2023-03-19 12:45:21  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0036_spect_vels.dat
2023-03-19 12:45:24  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0904
2023-03-19 12:45:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpqylci4o3/tex.cache/e28eeacbf0784f65c66a2253dfb29da5.png
2023-03-19 12:45:30  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/288/spect/Turb_hdf5_plt_cnt_0008_spect_vels.dat
2023-03-19 12:45:31  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0579
2023-03-19 12:45:32  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0073
2023-03-19 12:45:32  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0350
2023-03-19 12:45:34  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpt0snrc9a/tex.cache/f52277a7778edff024ee5256a260e6ab.png
2023-03-19 12:45:38  ek9      79.8M  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0799
2023-03-19 12:45:40  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0555
2023-03-19 12:45:41  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp_4eidf0k/tex.cache/f177b77718194f1a9cd9c1853fd1c2a3.png
2023-03-19 12:45:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp368i0sla/tex.cache/5919631a7704593689aee431f339e5cf.png
2023-03-19 12:45:42  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0110
2023-03-19 12:45:43  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpucqw_nlz/tex.cache/41419bdce8555803b0780b989bf346be.png
2023-03-19 12:45:44  ek9       8.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0017_spect_mags.dat
2023-03-19 12:45:46  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm50/72/plt/Turb_hdf5_plt_cnt_0839
2023-03-19 12:45:47  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm4/18/plt/Turb_hdf5_plt_cnt_0689
2023-03-19 12:45:49  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0545_spect_vels.dat
2023-03-19 12:45:50  ek9     638.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm50/288/plt/Turb_hdf5_plt_cnt_0212
2023-03-19 12:45:53  ek9       4.0K  /scratch/ek9/nk7952/.vscode-server/bin/5235c6bb189b60b01b1f49062f4ffa42384f8c91/node_modules/node-gyp/gyp/pylib/gyp/generator/gypd.py
2023-03-19 12:45:54  ek9     100.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0042_spect_mags.dat
2023-03-19 12:45:55  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0454
2023-03-19 12:45:58  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm25/36/Turb_hdf5_chk_0099
2023-03-19 12:45:58  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0157
2023-03-19 12:45:59  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0996
2023-03-19 12:46:02  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0469
2023-03-19 12:46:05  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/144/plt/Turb_hdf5_plt_cnt_0599
2023-03-19 12:46:07  ek9      10.0M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm2/72/plt/Turb_hdf5_plt_cnt_0373
2023-03-19 12:46:09  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm10/72/plt/Turb_hdf5_plt_cnt_0971
2023-03-19 12:46:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmprpgkri_2/tex.cache/15f48462902d0628a5367222b3eda1b3.png
2023-03-19 12:46:12  ek9     200.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/18/plt/Turb_hdf5_plt_cnt_0873
2023-03-19 12:46:16  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0721
2023-03-19 12:46:16  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm250/36/plt/Turb_hdf5_plt_cnt_0827
2023-03-19 12:46:18  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0292_spect_vels.dat
2023-03-19 12:46:21  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/27ed2a8e3d4d6b3d97af9faf0bc19209.tex
2023-03-19 12:46:23  ek9     204.0K  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/18/plt/Turb_hdf5_plt_cnt_0085
2023-03-19 12:46:25  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm50/18/plt/Turb_hdf5_plt_cnt_0447
2023-03-19 12:46:34  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0969
2023-03-19 12:46:35  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0216
2023-03-19 12:46:41  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0241
2023-03-19 12:46:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpwz29sgrb/tex.cache/ab0149e27669e92fd6c9e328a2880a30.png
2023-03-19 12:46:42  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp44zk4p8q/tex.cache/04924a3180d10978bf3f5aeb0cd20d97.png
2023-03-19 12:46:43  ek9       1.3M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/36/plt/Turb_hdf5_plt_cnt_0005
2023-03-19 12:46:53  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm250/72/plt/Turb_hdf5_plt_cnt_0754
2023-03-19 12:46:54  ek9     200.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/18/plt/Turb_hdf5_plt_cnt_0592
2023-03-19 12:46:56  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm50/144/plt/Turb_hdf5_plt_cnt_0753
2023-03-19 12:46:59  ek9      28.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0695_spect_mags.dat
2023-03-19 12:47:02  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0421
2023-03-19 12:47:03  ek9      52.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/spect/Turb_hdf5_plt_cnt_0034_spect_vels.dat
2023-03-19 12:47:04  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmplsm8ao1h/tex.cache/5d09584467a12ab5d84131ae8caa7cf4.tex
2023-03-19 12:47:04  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/72/plt/Turb_hdf5_plt_cnt_0662
2023-03-19 12:47:06  ek9      10.0M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm5/72/plt/Turb_hdf5_plt_cnt_0685
2023-03-19 12:47:07  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpy4_knoqy/tex.cache/019c9a5714a270dc184eedcc21886b55.tex
2023-03-19 12:47:07  ek9       4.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm250/144/spect/shell_plot.out00
2023-03-19 12:47:10  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpxnkkpzhv/tex.cache/009cd0b7f6d2e2815848fe40bec3908f.tex
2023-03-19 12:47:11  ek9      28.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm1/72/spect/Turb_hdf5_plt_cnt_0040_spect_mags.dat
2023-03-19 12:47:16  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm5/18/plt/Turb_hdf5_plt_cnt_0428
2023-03-19 12:47:18  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/plt/Turb_hdf5_plt_cnt_0773
2023-03-19 12:47:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp400talri/tex.cache/bfe83e892594b6475a3704cb9a57ce6a.tex
2023-03-19 12:47:22  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpd3fwkfby/tex.cache/ee99c03c50db299280fada8fba8add1b.tex
2023-03-19 12:47:24  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp75dx5h0g/tex.cache/889f2cc698e95b59f923f4f1b265b881.dvi
2023-03-19 12:47:27  ek9     200.0K  /scratch/ek9/nk7952/Rm3000/sub_sonic/Pm10/18/plt/Turb_hdf5_plt_cnt_0693
2023-03-19 12:47:32  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/144/plt/Turb_hdf5_plt_cnt_0251
2023-03-19 12:47:33  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpuaeqe31m/tex.cache/d0a926a2472b736d25d7b1e887a28a05.png
2023-03-19 12:47:35  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp2din6kot/tex.cache/8ea83ceae39253e86caa901dca7d9afa.dvi
2023-03-19 12:47:36  ek9     100.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/288/spect/Turb_hdf5_plt_cnt_0105_spect_vels.dat
2023-03-19 12:47:36  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpv26rnvbf/tex.cache/eb512d216382d86ce267b9aac0ec5393.dvi
2023-03-19 12:47:36  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmp44zk4p8q/tex.cache/cbc4bd1a61ee361bfb25c9ea601b34c7.png
2023-03-19 12:47:41  ek9      10.0M  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/72/plt/Turb_hdf5_plt_cnt_0846
2023-03-19 12:47:42  ek9      79.8M  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/144/plt/Turb_hdf5_plt_cnt_0822
2023-03-19 12:47:43  ek9       4.0K  /scratch/ek9/nk7952/tmp/tmpctvahhk9/tex.cache/1af545ec7016343e640892fdcd247f7b.dvi
2023-03-19 12:47:47  ek9      79.8M  /scratch/ek9/nk7952/Rm3000/super_sonic/Pm2/144/plt/Turb_hdf5_plt_cnt_0562
2023-03-19 12:47:52  ek9      16.0K  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/36/spect/Turb_hdf5_plt_cnt_0119_spect_vels.dat
2023-03-19 12:47:53  ek9     100.0K  /scratch/ek9/nk7952/Re500/sub_sonic/Pm1/288/spect/Turb_hdf5_plt_cnt_0260_spect_mags.dat
2023-03-19 12:47:55  ek9       1.3M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm125/36/plt/Turb_hdf5_plt_cnt_0197
2023-03-19 12:47:57  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm25/18/spect/Turb_hdf5_plt_cnt_0185_spect_mags.dat
2023-03-19 12:47:58  ek9     100.0K  /scratch/ek9/nk7952/Re500/super_sonic/Pm2/288/spect/Turb_hdf5_plt_cnt_0156_spect_vels.dat
2023-03-19 12:48:01  ek9       8.0K  /scratch/ek9/nk7952/Re10/super_sonic/Pm125/18/spect/Turb_hdf5_plt_cnt_0058_spect_mags.dat
2023-03-19 12:48:07  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0020
2023-03-19 12:48:08  ek9      79.8M  /scratch/ek9/nk7952/Re10/sub_sonic/Pm25/144/plt/Turb_hdf5_plt_cnt_0080
